Score,Episodes,Duration_format,Genre_format,Name_format,Type_format,Source_format,similarity
8,12,24,0,1493,0,1,0.9999701456295945
9,1,64,18,4470,1,3,0.9999701396083435
7,1,27,13,2815,3,1,0.9999701303277273
6,1,31,18,3258,2,1,0.9999701019845196
6,2,30,10,2963,2,1,0.9999700840277901
7,5,22,0,1735,0,1,0.9999700763303749
5,1,31,8,2555,1,1,0.9999700732077466
5,2,30,28,2778,2,3,0.9999700714048911
8,24,26,18,1792,2,3,0.9999700314370157
7,24,24,18,4319,0,2,0.9999700055564807
7,12,24,0,2637,0,3,0.9999700004026328
6,24,24,0,2315,0,1,0.9999699990076102
7,1,59,18,4316,1,0,0.9999699358746275
7,12,23,13,3507,0,0,0.9999699338834983
7,12,23,18,3702,0,1,0.9999699173143587
8,23,23,8,1611,0,3,0.9999699090884532
6,12,23,10,3334,0,0,0.9999699021096315
7,13,23,18,3739,0,0,0.9999698786983672
7,25,24,0,2645,0,3,0.9999698761220703
9,11,23,0,2544,0,3,0.9999698750674871
8,25,24,0,2522,0,1,0.9999698528586037
8,25,24,0,2526,0,1,0.9999698512456853
6,2,28,18,3200,2,1,0.999969850080103
7,26,24,18,4373,0,2,0.9999698492455025
6,12,23,10,3360,0,1,0.9999698406938747
6,2,30,28,2640,2,3,0.9999698355908261
7,12,24,18,3805,0,1,0.9999698345521016
8,25,24,7,3707,0,1,0.9999698221998214
7,4,25,8,2836,3,3,0.9999698163738293
6,1,22,18,2430,2,0,0.999969796612159
5,2,30,7,1830,2,2,0.9999697344451022
7,12,24,0,2653,0,3,0.9999697295434018
7,2,28,28,2726,2,3,0.9999697244075171
7,1,42,18,4062,3,1,0.9999696902608085
7,26,24,18,1851,0,3,0.9999696619196087
6,1,35,8,2706,1,1,0.9999696394835826
7,12,24,0,2662,0,3,0.9999695768507294
5,1,42,18,3910,2,0,0.999969573662821
8,6,23,0,1577,2,1,0.9999695490915059
7,12,24,18,3844,0,2,0.9999695143646964
8,12,23,18,3756,0,1,0.999969498933511
6,12,23,8,1193,0,0,0.9999694577606494
6,12,24,7,3312,0,3,0.9999694479901167
6,2,29,4,2104,2,3,0.9999694236286972
7,12,24,0,2633,0,1,0.9999694186499594
5,1,35,27,2763,2,1,0.9999694071112467
7,2,30,28,2556,2,3,0.9999694025078849
5,2,50,18,4538,2,0,0.9999694021260773
6,1,34,8,2671,3,1,0.9999693889215007
6,4,28,28,2361,2,1,0.9999693500582206
6,12,28,18,1549,2,3,0.9999693019773421
8,25,24,18,4383,0,0,0.9999692959448068
7,2,28,28,2871,2,1,0.9999692939085429
6,13,23,0,2586,0,1,0.9999692675478739
7,12,23,0,2606,0,3,0.9999692333128551
7,12,24,4,3062,0,0,0.9999692166571861
7,24,25,0,2873,0,0,0.999969214961826
5,25,25,0,2659,0,1,0.9999691874705937
7,12,24,0,2648,0,1,0.999969165359761
7,12,24,0,2687,0,3,0.9999691515877178
5,3,55,13,3694,3,1,0.9999691481642103
7,13,25,0,1524,0,1,0.9999691158922065
7,12,25,0,2765,0,3,0.9999690890542555
7,12,24,20,3921,0,2,0.9999690870915805
8,12,23,0,2602,0,1,0.9999690123273586
6,1,30,10,2929,2,3,0.9999689755406647
6,26,25,0,2585,0,1,0.9999689285993079
6,24,25,0,2902,0,1,0.9999689213507145
5,1,27,18,1852,2,0,0.9999689187684531
6,12,24,18,3864,0,3,0.9999688860517015
7,6,22,0,1962,2,0,0.9999688614439531
6,1,23,19,2660,1,1,0.9999688362981829
8,25,24,0,2848,0,2,0.9999688327480728
7,1,31,28,3381,2,3,0.9999687794530641
6,12,24,18,3871,0,3,0.9999687721367284
6,1,51,19,4638,1,0,0.9999687628557198
7,1,64,18,4718,1,0,0.9999687478821202
5,1,44,26,2959,2,1,0.9999687226360326
8,1,30,13,3184,3,2,0.9999687063451072
8,25,24,0,2813,0,1,0.999968699172876
7,25,23,18,4339,0,3,0.9999686762506744
8,26,24,0,2545,0,1,0.9999686494551574
7,13,24,8,1247,0,1,0.9999686203324116
8,1,53,18,4873,1,1,0.9999686167828151
7,13,25,0,2850,0,3,0.9999685992382372
8,12,23,0,2626,0,1,0.9999685962731237
7,12,24,0,2721,0,3,0.999968571038025
7,12,23,11,3489,0,0,0.9999685339838872
8,24,24,0,2116,0,1,0.9999685205555718
6,26,25,10,4083,0,1,0.9999685145756623
8,26,24,0,2468,0,1,0.9999684729286766
7,2,24,18,2978,2,1,0.9999684717835784
8,13,23,0,2654,0,0,0.9999684333741106
5,3,22,18,2859,0,1,0.9999684037403651
7,12,24,0,1445,0,1,0.9999683986377013
7,2,25,4,2256,3,3,0.9999683431000601
8,26,24,0,2437,0,1,0.9999683396367307
8,13,23,0,2692,0,1,0.9999683200911127
7,2,30,18,1843,2,1,0.9999683022005829
7,12,24,0,2699,0,1,0.9999682997208887
6,12,24,0,1435,0,1,0.9999682914640668
8,25,24,0,2799,0,0,0.999968280402278
6,1,23,18,2700,2,1,0.9999682625504099
5,1,61,19,4130,1,1,0.9999682456670793
6,1,30,28,2747,2,3,0.9999682429491323
8,13,23,8,3465,0,3,0.9999682385087009
6,2,30,28,2508,2,3,0.9999682150431749
7,4,30,28,2298,2,1,0.9999682043192163
7,1,25,8,2496,3,1,0.9999681993697234
7,12,25,0,2819,0,3,0.9999681972854189
7,13,24,4,3168,0,0,0.9999681964590599
5,4,14,0,1121,3,0,0.9999681757596729
6,7,30,0,2348,3,0,0.9999680957595373
8,22,24,17,4376,0,1,0.9999680555624023
7,12,23,18,3849,0,3,0.9999680537663045
9,1,45,10,3717,3,1,0.999968036444066
7,1,51,18,4796,4,2,0.999967944669546
6,1,23,18,2661,3,0,0.9999679083463183
8,26,24,0,2708,0,0,0.9999679030417552
5,26,25,10,4084,0,1,0.9999678964028518
7,13,24,8,3547,0,3,0.9999678830406967
7,13,24,0,2777,0,1,0.9999678654225278
7,1,51,19,3140,2,1,0.9999678629685563
6,2,29,4,1895,2,3,0.9999678620339428
8,24,24,0,2922,0,0,0.9999678517555891
7,4,15,18,2235,2,1,0.9999678038799247
7,1,57,18,5120,1,1,0.9999677471212537
7,12,24,0,2732,0,1,0.9999677368199621
7,6,25,0,2245,2,1,0.9999677061483351
7,1,23,18,2754,3,1,0.9999677046321899
6,13,23,7,3372,0,3,0.9999676892653596
8,1,67,18,5467,1,0,0.999967686455986
8,2,23,12,2821,3,3,0.9999676843379093
7,13,24,0,2826,0,3,0.9999676795617605
8,12,24,18,3970,0,1,0.9999676541960664
8,1,48,18,2920,1,0,0.9999676456905703
8,1,48,18,2919,1,0,0.9999676251954697
8,1,48,18,2918,1,0,0.9999676046492307
5,25,25,0,2225,0,1,0.9999676040966371
7,12,25,18,4044,0,1,0.999967567590282
7,12,23,18,3821,0,0,0.9999675539040104
5,2,30,17,3457,2,1,0.9999675235357279
7,1,59,18,5321,2,3,0.9999675164274229
6,26,22,10,1739,0,1,0.9999674839248063
5,2,30,26,3548,0,1,0.9999674574069993
7,13,23,13,3724,0,1,0.9999674432797534
8,13,23,8,3509,0,3,0.999967430825675
7,6,12,18,1991,2,1,0.9999674008810202
6,2,45,8,3313,3,1,0.9999673896845047
5,1,24,10,2587,1,1,0.9999673870310519
7,12,24,0,2791,0,3,0.9999673706101851
7,1,47,17,4561,3,1,0.9999673684424761
6,4,15,0,1196,3,0,0.9999672982271796
5,1,63,19,4226,1,0,0.9999672379645757
6,25,25,0,2994,0,0,0.9999671752709068
8,11,22,0,2570,0,1,0.9999671736997182
7,1,48,18,2917,1,0,0.9999671573834136
7,12,24,18,4006,0,3,0.9999671570008166
7,1,48,18,2916,1,0,0.9999671368905106
4,1,30,18,1914,2,2,0.999967086781533
7,12,24,0,2771,0,1,0.9999670697673588
5,26,25,0,3002,0,3,0.9999670600541983
7,26,24,18,4540,0,0,0.9999670524652788
8,26,25,18,4693,2,0,0.9999670216132038
7,1,20,10,2352,3,2,0.9999670132049152
6,1,30,13,3226,2,1,0.9999670051037743
6,10,40,0,3343,4,0,0.9999669825767362
7,26,25,19,1861,2,1,0.9999669490385005
7,24,24,8,1640,0,3,0.9999669356258387
6,2,25,7,2634,2,1,0.9999669294604987
8,25,24,0,3032,0,1,0.9999668932934923
7,12,24,10,3657,0,2,0.999966881531302
7,6,13,0,1469,2,1,0.9999668698666003
7,2,28,28,3382,2,1,0.9999668633247086
7,12,23,18,3924,0,3,0.9999668374068038
5,26,25,0,2949,0,1,0.9999668237526593
8,25,24,0,2137,0,1,0.9999667794307523
5,1,53,19,4966,1,0,0.9999667297215522
9,25,24,0,3085,0,1,0.9999667261168484
5,2,45,8,3379,3,1,0.9999666957375799
7,26,24,0,2874,0,0,0.9999666816511443
6,25,25,0,2136,0,1,0.9999666812188698
8,12,24,18,4032,0,1,0.9999666773720081
6,3,40,10,2282,2,1,0.9999666723068801
8,13,24,0,2876,0,1,0.9999666121227062
8,1,47,10,3954,3,1,0.9999666052183979
5,2,45,10,3905,3,1,0.9999665891922221
5,25,24,0,2193,0,1,0.9999665779405934
6,1,24,13,2773,2,0,0.9999665599882995
5,38,24,18,2740,0,0,0.9999665555742646
9,24,24,0,2007,0,3,0.999966526637454
7,1,48,9,3754,1,2,0.9999665054362469
8,13,24,0,2888,0,1,0.999966411157981
8,26,23,0,2834,0,1,0.999966404618132
7,1,33,28,3951,2,3,0.9999663828705514
6,26,22,10,1734,0,0,0.9999663820303775
7,12,23,13,3763,0,3,0.9999663663517496
7,12,23,13,1234,0,3,0.9999663510040137
8,1,14,10,1817,3,3,0.9999663163200015
7,1,25,18,3058,3,1,0.9999662914331098
8,12,24,18,4093,0,3,0.9999662797731799
8,12,24,18,4094,0,3,0.9999662642720286
6,1,29,10,3065,2,3,0.9999662575353184
7,2,24,18,3152,3,3,0.999966194627247
6,1,29,8,2798,3,0,0.9999661863556106
6,26,25,0,2223,0,1,0.9999661678441397
9,23,23,13,4298,0,3,0.9999661645088456
7,12,24,0,2825,0,1,0.9999661445636282
8,13,24,18,4105,0,0,0.9999661436564178
6,6,25,0,1542,2,3,0.999966082700201
7,12,24,0,2866,0,3,0.9999660817013659
8,1,46,8,3402,1,0,0.9999660389849291
7,12,24,8,3543,0,0,0.9999659678746543
8,12,24,0,2861,0,1,0.9999659450809718
7,28,25,18,1917,0,1,0.9999659417487281
7,12,23,0,2756,0,1,0.9999659292050221
7,11,23,18,3857,0,0,0.9999659290265165
7,1,24,18,2984,3,1,0.9999659245126682
9,1,47,10,4182,1,1,0.9999658951832965
8,1,47,18,2759,1,1,0.9999658919718083
8,4,27,26,3810,0,1,0.9999658687003598
5,1,49,19,5016,1,6,0.9999658528720965
7,12,23,0,2761,0,1,0.9999658405859251
8,25,24,0,2092,0,1,0.9999658273781163
6,2,30,18,1798,2,1,0.9999658241186344
6,4,22,0,1500,2,1,0.9999658051550178
8,25,25,10,4380,0,3,0.999965798946055
8,11,22,21,3858,0,0,0.9999657928827492
7,1,74,18,4927,3,2,0.9999657259924132
7,1,63,13,4896,1,1,0.9999657247115367
5,1,43,10,2779,1,0,0.999965705077901
7,12,24,18,4040,0,0,0.9999656984440973
8,1,56,13,3555,1,1,0.9999656909439092
8,12,23,0,2793,0,1,0.9999656784227031
7,24,24,17,4578,0,1,0.9999656495315626
7,1,48,18,2849,1,0,0.9999656427722655
6,4,24,18,3366,2,1,0.9999656371803014
8,26,24,0,3189,0,3,0.9999656263573509
7,12,23,18,1373,0,1,0.9999656093164654
6,12,23,0,2746,0,1,0.9999655789798593
7,12,24,0,2896,0,3,0.9999655665675916
6,1,30,11,3158,3,0,0.9999655358012247
7,25,21,0,2474,0,1,0.9999655334487244
7,12,24,0,2898,0,3,0.999965532247438
6,12,24,10,3704,0,2,0.9999654982845186
7,1,50,18,5076,1,1,0.9999654591715424
7,1,30,16,3478,3,0,0.9999654310733224
6,2,31,28,2376,2,3,0.9999654129816091
5,1,55,19,3329,3,3,0.999965389020019
7,12,24,0,2842,0,0,0.9999653470864323
6,2,28,18,3523,2,1,0.9999653367687479
7,1,26,18,1703,1,0,0.9999653301729339
9,22,22,8,3854,0,1,0.9999653131453994
8,13,24,18,4219,0,3,0.9999653109524113
6,1,75,17,5557,1,0,0.9999653085026249
7,13,24,18,4122,4,1,0.9999652903086924
7,13,24,4,3354,0,1,0.9999652730961107
7,12,23,7,3480,0,3,0.9999652704569084
8,25,24,18,4692,0,0,0.9999652671719462
7,12,23,0,2795,0,1,0.9999652383217271
8,12,23,0,2820,0,1,0.9999652059943328
8,12,23,0,2857,0,3,0.9999651996231226
7,2,26,28,3268,2,1,0.9999651754748543
7,13,23,18,4075,0,2,0.9999651709236164
6,2,45,8,3891,3,1,0.9999651692989636
7,12,24,18,4099,0,1,0.9999651527198848
7,12,24,0,2921,0,3,0.9999651378203969
7,13,23,4,3274,0,1,0.9999651230631791
7,12,24,18,4138,0,3,0.9999651017295693
7,12,23,18,3998,0,1,0.9999651005353166
7,13,24,0,2980,0,3,0.9999650689176943
7,2,27,28,3448,2,1,0.9999650570756692
6,12,23,18,4002,0,3,0.9999650471855052
7,12,24,18,4128,0,2,0.9999650108260492
8,39,25,26,2807,0,1,0.9999650086689913
7,13,24,4,3389,0,2,0.9999649980677343
6,12,24,0,2903,0,3,0.9999649034100242
6,6,15,0,917,2,1,0.9999649028663301
8,22,23,8,1508,0,1,0.9999648467493999
6,12,24,0,1383,0,1,0.9999648384583619
6,4,11,0,1127,3,1,0.999964837039887
7,38,23,18,4635,0,1,0.9999648319118983
8,6,11,0,1173,3,1,0.9999648045662433
6,1,38,18,4252,2,1,0.9999647970608664
6,2,30,28,2344,2,3,0.99996478923096
9,26,23,0,2187,0,1,0.9999647402135133
7,1,24,18,3128,2,3,0.9999647311648139
6,1,31,28,2517,2,0,0.9999647015913936
8,13,23,18,4153,0,3,0.9999646980387625
6,12,24,0,2878,0,1,0.999964695573605
8,25,24,0,2023,0,3,0.9999646321248833
8,25,24,7,4080,0,1,0.9999646237040964
7,13,24,0,2971,0,1,0.9999645874534175
7,25,24,0,3250,0,2,0.9999645589258133
6,2,45,8,3984,3,1,0.9999645461257
6,2,33,4,2080,2,3,0.9999645234955
8,24,23,0,3195,0,3,0.9999645142926414
7,1,85,18,5806,1,3,0.9999645018216738
8,13,24,0,3040,0,3,0.9999645007272815
5,1,39,10,3706,2,1,0.9999645000848155
6,2,45,8,3992,3,1,0.9999644903784748
6,1,30,10,3214,2,1,0.9999644811428606
5,2,45,8,3986,3,3,0.9999644794632575
5,2,45,8,3987,3,3,0.9999644724918422
6,1,30,10,3165,3,0,0.9999644492211398
6,32,40,18,2346,2,1,0.9999644471511238
7,12,24,18,4166,0,2,0.9999644304462725
7,25,23,13,1655,0,1,0.9999644193087205
5,26,24,0,3075,0,1,0.9999643988860855
5,26,25,0,3236,0,1,0.9999643568443627
5,1,24,18,3030,2,1,0.999964327218351
8,1,45,8,2869,1,1,0.9999643200595927
8,1,47,18,2704,1,1,0.9999643097765819
8,22,23,18,4613,0,3,0.9999643015915459
7,13,25,0,3115,0,3,0.9999642496682682
6,3,30,28,2242,2,3,0.9999642315937866
8,13,24,0,3020,0,1,0.9999642043425349
7,12,23,18,4056,0,1,0.9999641949404046
7,4,30,0,2165,2,3,0.9999641803972035
5,2,49,16,5062,0,1,0.9999641355146802
5,1,45,8,3640,3,1,0.999964118986108
6,3,30,12,3673,2,3,0.9999641062000705
8,12,23,0,2883,0,1,0.9999641061178541
7,12,23,10,3738,0,3,0.9999640865910291
8,12,24,0,2973,0,1,0.9999640496511571
4,12,30,18,4674,0,2,0.9999639529434746
7,5,15,10,2432,1,0,0.9999639342941159
5,2,45,8,3985,3,1,0.999963928074086
5,2,45,8,3988,3,1,0.9999639073905321
7,13,24,10,3845,0,0,0.9999639068854898
5,2,45,8,3989,3,1,0.9999639004861016
8,12,24,0,2982,0,1,0.9999638978696199
6,1,30,28,2416,2,3,0.9999638797365321
5,2,45,8,3993,3,1,0.9999638728190848
8,8,26,0,2828,2,1,0.9999638626446192
7,26,22,18,1789,0,0,0.9999638179001491
8,8,45,18,5786,0,0,0.9999637971342156
7,13,24,0,3018,0,1,0.9999637968146802
7,26,23,18,1790,0,0,0.9999637932658002
7,12,24,0,2964,0,1,0.9999637679298734
8,12,25,0,3078,0,1,0.9999637223500483
6,6,30,0,1892,2,0,0.999963719922101
8,25,24,0,2013,0,1,0.999963710993482
7,26,25,0,2082,0,2,0.9999636917655301
7,6,20,28,3142,2,1,0.9999636760541347
8,1,47,8,4192,3,3,0.9999636599002545
5,3,30,28,2243,2,3,0.9999636585927157
9,26,24,0,3417,0,3,0.9999636565728252
6,1,59,10,4699,1,2,0.9999636528664279
7,1,56,9,4332,1,0,0.9999636228752695
7,1,52,8,3708,1,0,0.999963581039035
7,12,24,0,3013,0,3,0.9999635667803459
8,12,24,0,3037,0,7,0.9999635605859102
7,12,23,18,4079,0,0,0.9999634736121925
7,12,25,0,3104,0,3,0.9999634728521904
6,2,21,18,2955,2,1,0.9999634357285611
7,12,23,13,3922,0,2,0.9999634258749706
7,13,24,0,3079,0,3,0.9999634026039104
5,26,25,0,3332,0,1,0.999963396322315
8,12,23,18,4176,0,3,0.9999633890407037
8,4,15,10,2375,3,1,0.999963381142341
6,2,51,8,3212,2,3,0.9999633784726162
7,30,25,0,2636,0,0,0.9999633755663625
6,29,25,0,2445,0,1,0.9999633488579035
7,1,30,28,3919,2,3,0.9999633413290726
6,1,26,28,3156,2,1,0.9999633375987501
6,3,23,18,3284,3,1,0.9999633296076966
6,1,45,8,2880,2,1,0.9999633133630674
9,10,24,10,3771,0,1,0.9999633066577411
7,13,24,10,3940,0,3,0.9999632811146457
7,2,45,18,5186,1,3,0.9999632459785849
7,12,24,0,3034,0,3,0.999963210136528
6,25,23,0,2020,0,1,0.9999632073969548
8,10,24,0,2931,0,3,0.9999631823507458
8,13,24,18,4303,0,0,0.9999631718513653
7,1,58,13,3556,1,1,0.999963169377945
8,13,24,13,4087,0,0,0.999963159842578
8,8,24,0,2737,0,1,0.9999631595862389
8,13,23,0,2992,0,1,0.9999631594424655
7,8,26,0,1488,2,1,0.9999631255917023
6,1,30,12,3476,3,3,0.9999631218744414
7,12,24,0,3003,0,1,0.9999631052394136
7,1,54,8,4168,1,0,0.9999630984415305
7,13,24,4,3479,0,1,0.9999630801628917
8,12,25,18,4411,0,3,0.9999630788361039
7,12,24,0,3042,0,3,0.999963074500696
7,1,29,28,3761,2,1,0.9999630133751388
6,26,24,18,1787,0,0,0.9999630070369965
8,11,24,0,3011,0,3,0.9999629857157363
6,1,35,28,2477,2,1,0.9999629749236228
7,12,24,5,3515,0,1,0.9999629555637194
6,1,30,13,3474,3,0,0.9999629514919924
8,25,24,0,3405,0,1,0.9999629391137329
5,30,25,0,3123,0,1,0.9999628925320749
7,1,53,8,4295,1,0,0.9999628514083547
6,1,45,12,4532,4,3,0.9999628426778748
8,4,24,0,2259,2,1,0.9999628411023119
7,12,24,0,2991,0,0,0.9999628250144293
5,26,26,0,3526,0,1,0.9999627958625195
6,1,82,18,5360,1,0,0.9999627953399816
8,12,23,18,4180,0,1,0.9999627849924626
6,1,17,10,2267,2,1,0.999962757453594
7,10,24,0,2877,4,3,0.9999627208701996
6,4,30,0,2287,2,0,0.9999627134114639
7,11,23,21,4147,0,0,0.9999626913535526
7,12,23,0,2976,0,3,0.9999626913047587
7,1,62,13,5562,4,0,0.9999626904248847
8,24,23,0,3348,0,3,0.9999626878463721
6,1,26,28,3188,2,0,0.9999626875304626
8,12,13,0,1885,2,1,0.9999626841739161
7,12,24,0,3028,0,1,0.9999626818692113
6,12,24,18,4247,0,2,0.999962672920065
6,1,40,26,4986,2,3,0.9999626466778289
7,48,24,18,4090,0,2,0.9999626184017465
8,24,24,0,3486,0,3,0.9999626129045232
5,5,25,25,3831,0,1,0.9999626125985627
6,1,30,9,1678,2,1,0.9999625477671763
7,5,30,0,1870,2,3,0.9999625230733106
6,37,20,10,3222,0,1,0.999962512541211
6,6,30,0,2865,3,1,0.9999624848929011
6,1,59,9,4472,1,0,0.9999624666261051
8,2,39,8,4034,2,1,0.9999624524832396
6,3,40,18,2167,2,1,0.9999624383347849
6,24,21,0,2889,0,0,0.99996242268584
5,1,51,19,5434,1,0,0.9999624224159348
5,22,25,0,3430,0,1,0.9999623725243683
7,3,23,0,2014,2,1,0.9999623524798829
6,12,23,18,4161,0,2,0.9999623476246716
6,1,21,7,2463,2,1,0.9999623179234024
8,1,62,18,3590,1,1,0.9999622471459226
8,13,24,0,1388,0,3,0.9999622421695713
6,5,29,18,1589,2,1,0.9999622376264743
7,13,24,0,3113,0,1,0.9999622099074138
7,24,24,5,1643,0,1,0.9999621369112369
6,1,31,12,3583,3,1,0.9999621324329125
6,12,24,10,3918,0,3,0.9999621218386153
5,1,30,19,3798,2,1,0.9999620700586035
8,12,23,18,4266,0,3,0.99996204158153
7,1,59,13,3557,1,1,0.9999620398874082
8,28,26,18,1877,2,3,0.9999620011094412
5,1,57,13,5359,1,1,0.9999619780878234
7,3,28,18,3902,2,0,0.9999618989048389
7,12,24,13,4135,0,3,0.9999618715635565
6,12,23,18,4174,0,1,0.9999618507101629
6,4,25,0,2393,2,3,0.9999618377282079
5,23,24,0,3362,0,1,0.99996183222577
5,1,24,10,2846,3,0,0.9999618291334028
7,13,24,18,4365,0,0,0.9999617891069134
8,5,24,18,3781,2,1,0.9999617849589068
6,1,26,28,3454,2,3,0.9999617834030233
5,1,24,18,3205,2,1,0.999961766004939
6,1,28,28,3699,2,1,0.9999617492776547
7,1,22,27,2639,2,3,0.9999617464849677
8,12,50,18,2402,0,3,0.9999617093914507
8,1,76,10,5647,1,3,0.9999617044400402
6,2,58,10,5306,4,1,0.9999616840041474
7,1,31,28,4222,2,3,0.9999616149172996
7,1,77,18,4677,1,1,0.9999615648818604
7,13,24,0,3190,0,3,0.999961557078698
8,24,24,18,4984,0,1,0.9999615325785811
8,12,22,10,3783,0,1,0.9999615216778981
7,12,23,0,2979,0,0,0.9999615202318471
6,2,22,28,2725,2,1,0.9999614953076381
7,13,24,18,4410,0,1,0.9999614839494706
6,10,23,18,4061,0,1,0.9999614606535266
6,12,24,18,4286,0,0,0.9999614514752897
6,42,45,0,6087,4,1,0.9999614456083101
6,24,22,0,3210,0,2,0.9999613872987573
7,12,24,0,3077,0,0,0.9999613839550536
6,2,30,8,3415,2,1,0.9999613651065454
7,26,23,16,4822,0,2,0.9999613283603805
6,12,24,10,3969,0,3,0.9999612889173871
7,2,24,8,2988,2,1,0.9999612683318008
7,13,24,0,3170,0,1,0.9999612669429284
8,4,30,4,3344,3,1,0.9999612536184624
7,12,23,0,2995,0,0,0.9999612447220111
5,1,31,18,3931,1,1,0.9999612279588527
7,1,89,18,5598,1,2,0.9999612165818877
8,8,30,18,4742,2,3,0.999961216455559
8,1,49,18,2728,1,1,0.9999612034149867
8,22,25,8,4449,0,1,0.9999611984255804
9,13,26,8,4157,0,1,0.9999611849079497
7,1,58,13,3428,1,1,0.9999611784086277
8,13,24,18,4466,0,1,0.999961164924101
7,12,24,18,4368,0,1,0.9999611427626816
7,13,24,18,4434,0,1,0.9999611408780289
6,1,33,18,1899,1,1,0.9999610839579798
8,24,24,0,3531,0,0,0.9999610495146555
8,3,23,18,3514,2,1,0.9999610026587464
6,12,22,18,4088,4,1,0.9999609962998391
7,13,30,0,3735,3,3,0.9999609882308579
8,13,24,0,3253,0,3,0.9999609874884166
8,13,24,0,3216,0,1,0.9999609731528148
7,12,24,10,1190,0,2,0.999960903432773
7,12,24,0,3172,0,3,0.9999608911655149
7,24,23,18,4915,0,3,0.9999608632282422
5,6,32,4,3644,2,1,0.9999608235433115
8,13,23,4,3545,0,1,0.9999608077497426
6,12,24,18,4375,0,2,0.9999608000406044
6,12,24,18,4392,0,3,0.9999607937662903
7,12,20,8,3468,0,1,0.9999607858274226
7,6,25,0,2698,3,1,0.9999607809830824
6,4,30,28,2102,2,3,0.9999607729068067
7,12,22,18,4149,0,0,0.9999607331437362
7,3,26,0,2262,2,0,0.9999607299668936
8,1,82,18,4977,1,0,0.9999607260559921
7,12,23,18,4323,0,3,0.9999607224627419
7,10,24,0,3014,0,1,0.9999606982552612
7,1,63,7,4382,1,5,0.9999606924383863
8,1,48,10,4933,1,3,0.9999606704627068
8,1,48,10,4935,1,3,0.9999606541424871
7,12,23,18,4328,0,3,0.9999606496340039
6,1,82,11,6067,1,3,0.9999605985243372
5,1,24,27,2372,2,0,0.999960595899085
7,1,69,9,4875,1,0,0.9999605771844325
7,2,27,28,2201,2,1,0.9999605732312636
8,12,23,0,3089,0,1,0.9999605593302646
8,13,24,0,3244,0,1,0.9999605185774691
8,2,23,8,2956,3,1,0.9999604826457575
7,22,23,17,1552,0,1,0.9999604691343374
7,13,23,18,1348,0,1,0.9999604631218908
8,20,24,0,3542,0,1,0.9999604453626024
6,2,27,18,1592,2,2,0.9999604427213704
8,12,24,18,4488,0,3,0.999960436833358
8,13,23,0,3154,0,1,0.9999604245753603
6,4,30,28,2095,2,3,0.9999604146834244
9,11,23,8,3786,0,1,0.9999603838882465
7,1,22,7,2652,3,1,0.9999603738586552
8,1,72,9,5817,1,0,0.9999603628058373
9,25,24,0,3662,0,1,0.9999603513135934
8,22,24,18,4981,0,0,0.9999603103133354
6,6,24,0,1354,2,2,0.999960284704509
6,3,30,4,1648,2,1,0.9999602650989166
5,1,32,17,4051,2,1,0.9999602483817119
8,25,24,18,5167,0,3,0.9999602436974478
7,12,23,18,4340,0,2,0.9999602359612767
6,1,30,10,3475,3,0,0.999960219758424
7,24,24,18,5110,4,7,0.9999602197112102
7,12,24,10,4013,0,0,0.9999601998074821
7,25,23,18,5004,0,3,0.9999601953931734
6,1,30,10,3477,3,0,0.999960192465991
6,2,15,18,2345,3,1,0.9999601869127712
7,1,90,18,5526,1,3,0.9999601840954466
7,12,24,0,3215,0,3,0.9999601788346208
7,50,24,18,4522,0,1,0.9999601505196029
8,12,24,0,3246,0,3,0.9999601323505747
5,3,30,0,2388,2,1,0.9999601110014047
8,1,47,10,4934,1,3,0.9999601047566681
7,2,25,0,1967,2,1,0.9999600563770767
7,12,24,18,4422,0,0,0.9999600298255352
8,13,23,18,4473,0,3,0.9999599952056375
8,13,23,0,3180,0,1,0.9999599920560946
9,13,24,0,3302,0,1,0.9999599596742073
5,4,30,0,2724,2,1,0.9999599310138398
6,3,30,0,2062,2,1,0.9999599235990734
7,12,24,0,3231,0,3,0.9999599151722715
6,1,24,18,3363,3,1,0.9999598868192613
7,22,25,13,1519,0,0,0.9999598635466588
7,50,24,18,4490,0,0,0.9999598565220283
6,3,26,0,1695,2,1,0.9999598528090624
8,13,24,18,4560,0,1,0.9999598490350117
6,1,28,10,3367,1,0,0.9999598128274538
7,2,23,0,1801,3,1,0.9999598013228215
8,13,24,0,3327,0,3,0.9999597928694776
5,1,26,8,3039,2,1,0.9999597538994535
6,1,22,28,2758,2,3,0.9999597451261504
8,2,26,0,2120,2,1,0.9999597259366928
8,3,29,0,1937,3,3,0.9999597015932689
7,1,67,13,4043,1,0,0.9999596776406474
6,2,20,18,3057,3,1,0.9999596741345748
7,13,24,13,4284,0,0,0.9999596546931889
6,2,23,0,1754,3,1,0.9999596481859646
6,5,30,0,1780,2,3,0.9999596407356798
6,3,31,18,4351,2,1,0.9999595888997604
7,12,24,10,4053,0,0,0.9999595682055346
5,33,25,0,3338,0,1,0.9999594746917364
8,12,23,18,4446,0,3,0.9999594364880007
7,12,25,18,4637,0,3,0.9999594325625799
8,13,24,17,4549,0,1,0.9999594274896662
8,12,23,0,3129,0,0,0.9999594182649175
7,49,24,18,4920,0,0,0.9999594029399373
7,12,24,0,3266,0,3,0.9999593411510956
5,1,30,10,3538,2,1,0.9999593385932602
8,1,59,18,3287,1,0,0.9999593154483356
