Score,Episodes,Duration_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format
6.56,5,27,0,5,206,2699,2,4
8.64,1,117,2,18,162,2700,1,0
8.58,25,24,0,25,1,2701,0,1
6.15,12,24,1,101,15,2702,0,28
5.6,1818,5,0,3,45,2703,0,0
7.85,12,23,0,21,103,2704,0,1
7.85,12,24,1,47,110,2705,0,1
8.52,99,24,0,6,86,2706,0,1
6.5,1,28,0,6,26,2707,2,1
7.86,12,23,11,30,125,2708,0,1
6.11,6,9,0,137,123,2709,3,4
6.74,13,24,2,12,5,2710,0,2
7.25,13,24,11,11,267,2711,0,1
6.7,24,24,1,0,0,2712,0,1
8.05,1,99,4,252,50,2713,1,0
6.64,25,3,0,5,159,2714,0,0
6.3,26,3,0,5,159,2715,0,0
5.79,12,3,0,5,159,2716,3,0
7.55,13,24,1,12,206,2717,0,4
8.36,12,22,3,18,163,2718,0,1
6.64,12,25,0,12,9,2719,0,4
6.73,1,12,1,215,155,2720,2,0
6.13,1,29,0,30,128,2721,2,1
5.21,1,14,3,83,49,2722,2,1
6.44,26,24,2,2,44,2723,0,28
7.21,1,6,14,12,206,2724,14,14
6.44,1,71,0,2,6,2725,1,28
6.11,6,24,1,8,4,2726,0,0
7.49,13,24,0,19,1,2727,0,1
6.15,1,23,4,0,22,2728,3,0
7.25,13,25,0,61,86,2729,0,2
6.51,7,30,1,28,63,2730,2,5
7.3,2,23,0,12,18,2731,2,4
7.29,25,25,1,26,206,2732,0,0
5.68,4,15,21,58,3,2733,2,5
6.77,1,49,0,141,164,2734,1,1
7.94,50,24,0,2,3,2735,0,1
6.67,1,150,1,6,0,2736,1,0
8.18,1,107,0,25,295,2737,1,1
7.24,39,25,6,7,133,2738,0,5
7.18,1,24,1,2,47,2739,2,4
7.7,12,23,0,6,86,2740,0,0
7.62,1,93,3,292,165,2741,1,8
6.45,2,3,0,101,154,2742,3,3
6.28,97,23,1,18,295,2743,0,1
5.62,12,30,1,53,5,2744,0,0
6.66,52,24,2,2,123,2745,0,0
6.04,1,63,2,21,123,2746,1,0
6.28,12,24,1,10,1,2747,0,2
7.14,51,24,0,2,3,2748,0,1
6.76,26,23,3,0,166,2749,0,8
6.51,1,51,5,162,182,2750,2,1
7.25,2,24,0,12,5,2751,2,1
7.12,6,20,10,293,90,2752,2,1
7.67,1,95,1,19,5,2753,1,2
8.35,25,22,3,6,86,2754,0,5
6.5,25,5,0,165,26,2755,0,0
5.77,26,1,0,101,167,2756,0,1
6.84,39,24,1,2,103,2757,0,0
6.49,60,7,0,26,30,2758,0,5
6.89,12,24,1,12,23,2759,0,4
7.0,258,24,7,2,168,2760,0,6
7.07,2,24,1,6,26,2761,3,4
7.78,13,23,0,36,103,2762,0,1
6.27,1,106,3,0,162,2763,1,5
6.35,1,26,10,121,139,2764,2,1
5.62,1,30,17,12,79,2765,3,0
6.67,6,15,0,6,26,2766,3,0
7.49,3,24,0,12,88,2767,2,1
7.24,1,97,1,25,182,2768,1,1
6.44,4,15,16,18,133,2769,2,0
6.8,2,13,0,34,182,2770,3,28
5.65,1,46,0,16,20,2771,2,4
5.79,1,30,2,12,79,2772,3,0
7.94,12,24,1,47,110,2773,0,1
7.32,13,24,8,12,84,2774,0,0
7.36,1,110,1,2,103,2775,1,8
7.48,13,24,0,6,133,2776,0,1
7.27,6,4,0,12,18,2777,3,4
6.6,12,24,0,12,147,2778,0,4
6.87,13,3,0,294,154,2779,0,3
7.38,1,103,1,295,169,2780,1,0
7.6,1,24,0,6,123,2781,3,1
7.22,11,23,0,6,367,2782,0,1
6.94,1,14,1,208,15,2783,2,0
7.73,13,23,0,2,206,2784,0,1
7.0,11,1,0,6,15,2785,3,3
7.29,11,23,3,3,103,2786,0,1
7.5,1,30,4,6,38,2787,3,28
6.87,2,30,10,121,119,2788,2,1
7.35,22,23,3,6,15,2789,0,2
8.38,22,23,1,18,15,2790,0,0
5.91,1,26,10,114,333,2791,2,0
7.52,26,24,0,61,1,2792,0,2
7.05,13,24,0,6,86,2793,0,4
7.51,12,23,0,25,8,2794,0,1
7.67,1,109,1,6,3,2795,1,1
6.21,7,3,0,149,124,2796,3,1
6.81,1,43,0,0,8,2797,2,0
8.19,24,23,0,14,1,2798,0,4
7.8,2,22,0,17,5,2799,2,1
6.64,1,18,11,296,127,2800,2,1
5.04,1,11,1,25,127,2801,2,1
6.24,2,28,1,66,109,2802,2,1
6.12,6,4,22,49,23,2803,3,6
6.68,2,30,10,121,119,2804,2,2
6.29,2,57,0,26,182,2805,3,0
5.86,13,3,0,297,103,2806,0,1
6.22,10,24,0,225,144,2807,4,1
7.99,24,24,1,6,0,2808,0,1
6.41,24,22,0,2,6,2809,0,28
7.55,12,24,1,12,37,2810,0,0
6.44,2,51,3,12,109,2811,2,2
7.89,1,66,0,12,84,2812,1,0
5.62,1,30,3,25,182,2813,2,1
6.53,12,24,0,12,125,2814,0,4
7.55,13,24,0,6,44,2815,0,1
7.34,1,90,5,178,38,2816,1,28
6.26,26,3,0,137,125,2817,0,3
6.46,12,24,1,6,86,2818,0,0
7.49,13,24,3,11,16,2819,0,1
7.0,1,106,4,6,206,2820,1,5
7.39,12,24,1,21,182,2821,0,1
7.85,1,26,0,64,170,2822,1,0
6.82,12,3,0,297,148,2823,0,1
8.43,25,22,3,5,182,2824,0,1
7.59,1,98,1,6,38,2825,1,28
7.51,13,24,1,19,128,2826,0,0
8.07,25,24,1,6,86,2827,0,1
6.68,12,24,0,6,19,2828,0,4
7.46,12,24,0,12,47,2829,0,1
5.27,12,5,0,298,171,2830,0,0
7.42,1,25,0,20,9,2831,2,1
6.23,6,3,0,0,15,2832,3,0
6.8,2,3,0,294,154,2833,2,3
6.7,1,89,1,299,172,2834,1,8
7.23,13,24,2,0,5,2835,0,2
6.51,2,24,0,21,1,2836,3,9
7.05,12,24,0,2,24,2837,0,1
7.49,1,83,3,12,38,2838,1,4
8.04,13,24,0,2,103,2839,0,1
8.06,26,24,1,19,123,2840,0,1
7.77,12,24,0,12,79,2841,0,4
7.06,13,23,0,6,86,2842,0,4
7.01,26,24,11,11,295,2843,4,1
7.36,6,23,0,300,4,2844,2,11
7.21,25,24,0,21,44,2845,0,28
8.03,1,90,3,215,26,2846,1,4
7.35,12,23,0,101,103,2847,0,4
8.07,13,24,0,9,44,2848,0,4
7.14,1,93,4,20,22,2849,1,4
6.58,13,23,3,12,173,2850,0,2
7.11,10,24,0,12,125,2851,0,1
7.31,12,23,2,49,23,2852,0,4
6.3,1,31,1,0,0,2853,2,1
6.34,1,26,0,63,144,2854,2,1
6.7,1,24,0,21,9,2855,2,4
6.58,29,25,2,156,206,2856,0,9
6.58,12,24,2,12,84,2857,0,5
7.66,13,23,4,20,22,2858,0,0
7.31,1,6,14,12,206,2859,14,14
7.4,12,24,0,9,146,2860,0,4
6.42,51,25,1,2,86,2861,0,28
7.16,2,26,15,121,119,2862,2,1
6.68,20,3,0,12,125,2863,4,1
6.58,4,29,7,301,13,2864,2,2
7.95,1,99,3,6,86,2865,1,0
6.0,13,3,0,302,174,2866,0,0
5.22,8,3,0,303,152,2867,0,1
7.44,13,23,8,12,206,2868,0,6
8.08,14,27,1,35,49,2869,0,1
7.38,178,24,8,2,206,2870,0,0
6.07,12,23,2,10,44,2871,0,2
7.3,12,23,0,137,16,2872,0,1
7.72,2,23,0,47,24,2873,2,1
6.33,12,24,0,12,42,2874,0,28
6.61,12,2,0,101,163,2875,0,1
5.78,3,23,1,101,175,2876,3,1
7.54,20,5,0,66,5,2877,4,11
7.54,1,59,1,0,206,2878,1,0
7.33,1,59,1,0,206,2879,1,0
7.27,1,59,1,0,206,2880,1,0
7.24,12,24,0,30,1,2881,0,4
8.24,1,156,3,49,163,2882,1,1
6.49,1,26,14,12,125,2883,2,2
6.23,12,4,0,2,160,2884,0,11
7.56,10,23,0,17,88,2885,0,4
8.15,1,106,0,3,295,2886,3,1
6.48,1,24,0,12,9,2887,3,4
8.96,1,110,0,6,206,2888,1,1
7.17,5,10,1,304,295,2889,4,0
6.77,12,24,0,12,23,2890,0,4
7.23,12,23,0,19,144,2891,0,3
6.79,1,23,11,10,1,2892,2,2
9.04,13,24,0,6,206,2893,0,1
7.49,1,26,0,137,5,2894,2,4
7.54,12,24,0,137,18,2895,0,4
6.85,73,23,1,2,127,2896,0,1
4.87,9,2,14,106,176,2897,14,0
7.22,12,23,0,137,124,2898,0,4
6.13,12,24,11,10,44,2899,0,5
6.76,1,24,0,12,147,2900,2,4
7.17,59,24,1,2,103,2901,0,0
7.44,13,24,1,12,5,2902,0,1
7.28,25,25,1,26,206,2903,0,0
7.98,4,24,0,6,19,2904,0,4
7.28,12,24,0,21,8,2905,0,4
7.21,2,25,0,26,1,2906,3,1
7.55,12,24,0,273,133,2907,0,0
7.35,13,4,0,12,396,2908,0,11
7.84,1,89,0,6,86,2909,1,1
7.46,13,23,1,20,22,2910,0,0
7.83,13,24,0,12,110,2911,0,4
7.45,1,100,2,6,26,2912,1,1
6.22,1,88,1,172,182,2913,2,6
7.36,24,23,1,2,103,2914,0,1
6.72,7,3,1,12,79,2915,3,4
6.16,12,23,2,305,164,2916,0,0
6.72,3,1,11,2,15,2917,4,1
7.38,12,23,0,61,127,2918,0,3
7.37,1,26,0,215,155,2919,3,1
6.85,1,27,0,306,15,2920,2,1
6.36,4,55,0,8,3,2921,2,1
6.1,10,40,0,0,0,2922,4,0
7.56,4,30,8,12,147,2923,3,1
8.01,4,27,0,20,125,2924,3,4
7.53,12,24,1,2,24,2925,0,0
7.35,12,23,2,137,182,2926,0,4
7.53,24,23,0,10,148,2927,0,4
7.14,13,24,1,12,24,2928,0,1
8.06,24,24,1,10,1,2929,0,1
7.1,12,24,0,137,153,2930,0,4
8.09,26,23,3,21,84,2931,0,0
6.18,9,11,0,6,86,2932,3,4
7.42,13,24,8,12,147,2933,0,1
7.15,1,24,0,3,295,2934,3,1
6.99,12,24,0,30,123,2935,0,28
5.84,13,3,0,137,154,2936,0,3
6.63,2,23,8,12,37,2937,3,0
7.15,13,24,3,19,16,2938,0,1
6.16,12,23,2,21,103,2939,0,6
5.5,1,50,19,240,14,2940,2,5
7.36,13,24,0,6,103,2941,0,1
6.72,13,24,1,30,147,2942,0,1
6.06,4,24,1,49,23,2943,2,6
5.82,1,28,2,33,177,2944,1,0
6.97,12,23,1,6,178,2945,0,0
5.27,4,8,0,307,163,2946,4,0
7.95,1,27,0,25,171,2947,2,1
6.22,13,23,11,9,182,2948,0,2
5.79,12,3,0,44,179,2949,0,0
7.38,12,23,0,8,79,2950,0,0
6.59,49,24,1,59,295,2951,0,0
3.47,1,5,0,63,171,2952,3,11
7.13,1,71,1,308,295,2953,1,0
7.2,2,5,0,309,295,2954,3,1
7.13,1,31,10,121,154,2955,2,2
7.22,2,28,10,121,76,2956,2,1
8.48,25,24,1,18,180,2957,0,1
6.07,5,4,0,63,144,2958,3,1
6.89,13,24,1,8,140,2959,0,28
6.5,12,24,2,12,22,2960,0,1
7.5,13,23,1,12,15,2961,0,0
7.48,1,1,3,8,180,2962,1,0
7.29,13,24,8,14,155,2963,0,28
6.2,8,1,0,20,47,2964,3,1
5.79,3,40,0,20,47,2965,3,1
8.12,1,126,3,310,124,2966,1,1
7.17,12,24,1,6,206,2967,0,0
7.27,1,24,0,12,5,2968,3,1
7.24,1,52,19,21,5,2969,2,2
8.08,12,24,0,2,24,2970,0,1
7.26,12,24,0,30,147,2971,0,3
7.04,12,24,0,2,125,2972,0,11
7.28,13,3,0,311,170,2973,4,0
8.05,1,46,3,305,311,2974,1,0
7.76,1,112,1,2,3,2975,1,1
7.06,12,24,0,2,103,2976,0,1
8.28,25,24,0,12,15,2977,0,1
7.7,1,73,1,19,128,2978,1,0
6.97,13,13,0,20,171,2979,0,1
7.87,1,25,0,12,15,2980,3,1
8.11,11,23,0,6,86,2981,0,1
6.73,1,11,0,12,5,2982,2,2
7.51,1,24,0,12,79,2983,3,4
7.05,12,24,0,2,24,2984,0,1
6.16,2,30,3,121,119,2985,2,1
6.24,1,6,1,312,402,2986,14,0
8.78,26,24,0,6,19,2987,0,4
7.39,13,24,1,14,8,2988,0,0
6.69,12,4,0,8,396,2989,0,3
6.91,1,96,0,23,30,2990,1,1
6.68,14,22,0,2,6,2991,0,28
7.39,1,6,3,313,311,2992,1,0
6.5,1,55,0,44,90,2993,2,1
7.47,1,58,4,0,15,2994,1,1
5.78,1,2,12,9,158,2995,3,0
7.15,12,23,1,10,155,2996,0,4
7.52,51,21,16,2,171,2997,0,28
8.0,25,25,1,26,22,2998,0,4
5.8,12,12,0,21,1,2999,0,0
7.38,1,115,1,314,295,3000,1,1
6.74,1,5,0,297,148,3001,3,1
5.93,1,9,0,297,103,3002,3,1
6.78,1,71,2,59,295,3003,1,0
5.8,3,14,10,315,90,3004,4,0
8.39,39,25,1,26,3,3005,0,1
6.75,10,1,11,20,16,3006,3,1
7.6,1,121,0,6,86,3007,1,28
6.54,2,27,10,121,119,3008,2,1
6.7,52,24,2,2,123,3009,0,0
7.35,26,23,1,2,178,3010,0,1
5.3,12,15,8,66,16,3011,0,2
7.34,1,12,2,18,86,3012,3,1
6.41,1,26,10,316,181,3013,2,2
7.95,12,24,0,12,125,3014,0,1
7.37,1,24,0,141,124,3015,2,4
6.42,13,24,17,6,63,3016,0,0
6.31,13,20,0,2,4,3017,0,28
5.98,13,3,0,302,174,3018,0,0
7.55,13,23,3,137,148,3019,0,2
6.59,12,2,0,297,9,3020,0,11
8.1,2,23,0,6,19,3021,2,3
6.94,12,20,3,2,4,3022,0,1
6.76,1,23,2,10,23,3023,3,5
6.27,12,23,0,12,153,3024,0,1
6.32,1,30,4,12,79,3025,3,0
5.66,1,30,2,12,79,3026,3,0
6.34,1,30,7,12,79,3027,3,4
6.14,1,30,2,12,79,3028,3,0
7.05,1,30,20,12,79,3029,3,0
6.54,13,24,8,8,47,3030,0,1
6.93,12,23,11,317,267,3031,0,2
6.58,12,24,0,232,4,3032,0,4
5.44,12,24,0,311,170,3033,4,0
5.47,12,3,0,101,167,3034,0,3
6.3,20,22,0,2,6,3035,0,28
7.78,24,24,0,49,1,3036,0,4
7.23,1,5,2,91,148,3037,14,14
7.88,13,24,0,12,84,3038,0,5
6.72,12,23,17,18,47,3039,0,0
6.67,3,30,0,276,233,3040,2,1
7.45,1,111,1,48,178,3041,1,0
6.82,12,23,1,30,2,3042,0,1
7.35,13,24,0,9,5,3043,0,1
6.89,1,23,3,6,146,3044,3,2
7.66,13,24,1,12,5,3045,0,1
6.82,12,24,0,66,125,3046,0,4
6.67,12,3,0,294,154,3047,0,3
8.28,25,25,1,6,86,3048,0,1
7.68,13,23,0,6,86,3049,0,3
6.75,12,2,0,101,163,3050,0,1
7.58,21,7,0,30,30,3051,0,1
7.78,12,24,2,12,79,3052,0,4
7.38,1,20,0,305,103,3053,2,1
8.0,38,24,0,305,103,3054,0,1
8.23,13,24,0,61,1,3055,0,2
7.33,12,23,4,101,171,3056,0,0
5.51,4,6,22,49,23,3057,3,6
7.71,13,23,3,20,22,3058,0,2
6.55,12,24,0,12,148,3059,0,4
7.14,24,24,1,10,125,3060,0,4
7.3,12,24,1,6,206,3061,0,0
7.83,3,23,1,8,180,3062,2,1
7.18,12,24,7,12,88,3063,0,1
7.17,1,27,0,17,44,3064,2,1
7.46,13,24,0,20,15,3065,0,1
6.78,12,23,0,5,11,3066,0,1
7.39,12,24,0,12,79,3067,0,0
7.48,13,4,0,12,396,3068,0,11
5.52,2,28,1,31,1,3069,2,1
8.23,1,2,8,12,37,3070,1,0
6.31,6,3,0,0,8,3071,3,0
7.2,2,29,11,121,154,3072,2,2
7.56,12,24,0,12,79,3073,0,4
6.9,12,24,0,12,13,3074,0,4
8.11,24,24,0,6,170,3075,0,0
8.12,75,24,0,2,182,3076,0,1
7.04,1,22,0,5,182,3077,2,1
6.13,12,24,1,12,267,3078,0,28
6.48,25,24,1,318,5,3079,0,1
6.44,52,24,0,23,30,3080,0,1
6.42,3,24,0,6,86,3081,4,4
7.4,12,24,1,21,160,3082,0,1
7.65,20,24,0,6,19,3083,0,1
6.99,12,24,3,2,171,3084,0,0
6.73,64,24,28,284,6,3085,0,9
7.81,13,23,8,12,206,3086,0,6
7.7,1,102,3,319,15,3087,1,0
7.19,13,24,3,0,103,3088,0,4
8.21,1,106,0,3,295,3089,3,1
6.04,7,5,0,311,170,3090,4,0
6.38,12,23,1,12,148,3091,0,2
6.54,214,23,0,2,6,3092,0,28
7.24,10,24,0,137,164,3093,0,4
7.52,1,56,4,0,15,3094,1,1
7.37,1,58,4,0,15,3095,1,1
7.46,1,59,4,0,15,3096,1,1
7.26,10,24,0,101,88,3097,0,4
7.27,1,22,0,61,86,3098,3,2
6.6,6,3,0,12,23,3099,3,4
6.29,12,23,0,305,5,3100,0,6
7.14,1,24,1,18,180,3101,3,1
7.28,93,23,0,2,6,3102,0,28
4.77,1,2,0,297,9,3103,3,11
3.41,12,4,2,297,5,3104,0,1
7.79,25,25,1,2,206,3105,0,0
8.29,11,24,0,6,86,3106,0,1
6.91,22,23,0,6,24,3107,0,0
6.44,11,24,1,6,86,3108,0,0
7.3,12,24,0,10,9,3109,0,4
7.06,13,4,7,2,182,3110,0,0
6.63,9,10,0,15,261,3111,3,1
5.88,13,4,0,2,4,3112,3,28
6.64,12,23,1,8,88,3113,0,1
6.03,1,11,0,285,161,3114,3,1
5.76,6,13,2,12,22,3115,3,1
7.78,1,53,0,64,170,3116,1,0
6.65,2,21,10,320,183,3117,2,1
6.57,1,1,2,11,31,3118,4,1
6.55,63,25,0,4,45,3119,0,3
7.78,1,62,1,11,396,3120,1,1
6.95,1,28,2,2,123,3121,3,0
8.6,25,22,0,11,182,3122,0,1
7.22,1,93,1,0,127,3123,3,0
7.63,7,2,0,12,79,3124,3,4
6.44,13,24,0,19,267,3125,0,4
7.78,10,25,1,280,295,3126,0,0
7.22,1,31,0,65,44,3127,3,1
6.03,12,24,1,9,182,3128,0,4
7.69,12,24,1,19,176,3129,0,1
6.46,3,27,0,141,295,3130,3,0
8.2,12,23,0,10,182,3131,0,4
6.5,49,23,5,97,206,3132,0,9
6.78,14,4,0,63,124,3133,0,11
6.71,13,24,1,5,140,3134,0,1
6.37,1,25,10,121,154,3135,2,2
5.86,51,24,1,2,3,3136,0,28
6.75,12,11,8,5,184,3137,0,0
5.09,5,29,0,6,44,3138,3,1
7.23,1,98,1,25,182,3139,1,1
6.37,2,29,16,137,185,3140,2,0
5.97,48,5,0,52,98,3141,0,10
6.61,1,101,1,6,86,3142,3,4
7.58,12,24,0,2,44,3143,0,1
6.4,13,4,0,2,396,3144,0,0
7.0,1,27,0,8,1,3145,2,3
6.92,1,39,0,12,148,3146,2,4
7.02,12,24,0,8,5,3147,0,3
6.19,12,24,1,8,23,3148,0,0
7.88,13,24,0,0,0,3149,0,0
6.29,1,24,17,6,63,3150,3,0
7.39,1,28,0,20,9,3151,2,1
6.62,12,4,0,2,396,3152,0,11
5.57,10,3,0,19,276,3153,0,3
7.3,1,2,0,11,396,3154,4,1
6.14,1,4,14,12,84,3155,14,5
7.95,1,50,0,17,5,3156,1,4
6.53,1,2,0,6,19,3157,3,3
7.8,13,24,0,11,180,3158,0,1
7.22,10,24,0,101,164,3159,0,1
5.86,1,10,5,56,103,3160,3,10
6.79,12,2,0,101,163,3161,0,1
7.29,1,24,0,66,123,3162,2,28
8.01,12,24,0,10,0,3163,0,1
7.3,10,23,0,12,125,3164,0,1
6.53,12,24,2,21,367,3165,0,9
7.44,12,23,0,21,103,3166,0,3
6.63,1,89,1,8,4,3167,1,28
6.1,12,23,16,10,110,3168,0,6
5.51,13,5,0,8,103,3169,3,2
8.53,25,24,0,25,15,3170,0,1
8.35,1,23,3,6,44,3171,2,1
7.3,12,24,0,2,353,3172,0,0
4.71,1,2,14,91,186,3173,14,14
7.38,12,23,0,12,82,3174,0,1
6.86,1,15,8,12,206,3175,2,6
6.5,3,30,7,321,214,3176,2,2
7.76,2,24,0,35,0,3177,2,1
7.53,26,23,1,6,182,3178,0,4
7.17,13,24,1,137,127,3179,0,4
7.24,2,31,8,121,119,3180,2,1
7.87,1,15,0,17,5,3181,1,1
6.84,2,13,0,20,22,3182,3,0
7.74,13,23,0,20,128,3183,0,3
7.29,12,24,0,17,0,3184,0,4
7.21,1,5,14,12,206,3185,14,6
6.84,1,25,21,322,40,3186,1,0
8.12,24,24,1,19,123,3187,0,1
7.31,1,25,3,323,50,3188,1,0
6.82,7,6,7,12,79,3189,3,0
5.39,1,15,29,66,15,3190,3,2
6.37,12,3,0,294,354,3191,0,3
7.23,1,24,0,101,88,3192,2,4
6.9,1,85,3,162,295,3193,1,1
6.43,12,23,8,210,133,3194,0,2
7.09,12,24,0,6,86,3195,0,0
7.27,1,71,17,308,295,3196,1,0
6.52,12,24,0,137,187,3197,0,4
6.47,1,28,10,121,119,3198,2,1
6.0,12,3,0,286,154,3199,0,1
7.35,1,5,0,66,5,3200,2,11
7.07,12,23,1,12,1,3201,0,1
7.32,10,23,0,17,1,3202,0,1
6.45,12,24,2,21,147,3203,0,28
6.69,24,24,1,12,22,3204,0,6
4.57,1,39,3,16,193,3205,2,1
7.85,25,24,11,26,3,3206,0,1
7.16,1,52,3,2,171,3207,1,0
6.82,51,1,0,6,0,3208,3,1
6.55,2,2,0,297,163,3209,3,1
5.17,4,8,1,12,23,3210,3,0
6.36,1,88,3,56,182,3211,1,5
5.65,4,3,16,64,188,3212,0,28
7.52,12,23,0,21,110,3213,0,3
6.82,15,4,0,2,124,3214,0,1
7.57,12,23,0,8,44,3215,0,3
8.57,1,45,2,6,42,3216,3,1
7.74,1,113,1,18,15,3217,1,0
6.57,12,24,0,12,8,3218,0,1
7.28,1,96,0,125,30,3219,1,1
7.72,12,24,0,9,44,3220,0,1
6.76,6,5,1,10,155,3221,3,4
6.92,13,23,3,5,23,3222,0,1
7.55,24,13,0,324,148,3223,0,1
7.17,13,24,1,12,206,3224,0,0
7.04,13,24,0,61,86,3225,0,2
8.06,1,95,0,44,30,3226,1,1
7.66,1,98,1,6,86,3227,1,28
5.98,12,23,0,2,0,3228,0,1
6.88,12,24,1,223,88,3229,0,28
7.11,2,19,8,188,90,3230,2,1
6.73,13,30,0,30,1,3231,3,4
8.11,1,103,3,18,124,3232,1,5
7.19,11,23,0,6,86,3233,0,4
7.09,12,23,2,10,44,3234,0,2
7.43,13,23,1,20,22,3235,0,0
6.07,3,7,4,325,15,3236,4,0
7.08,12,23,0,6,19,3237,0,14
6.79,148,24,1,2,127,3238,0,1
5.71,1,1,1,12,84,3239,4,6
8.0,1,83,0,8,79,3240,1,0
6.04,1,28,16,20,16,3241,2,4
6.95,1,44,0,326,148,3242,2,4
7.72,2,18,0,6,170,3243,3,0
7.61,1,20,0,30,125,3244,2,1
6.42,25,24,1,18,0,3245,0,0
7.33,12,24,0,2,182,3246,0,1
6.43,1,24,0,2,6,3247,3,28
6.55,1,48,29,2,171,3248,1,28
6.79,33,24,1,18,103,3249,0,0
7.52,12,23,1,5,103,3250,0,1
7.63,10,24,0,7,15,3251,2,1
6.89,1,14,11,25,1,3252,3,1
6.17,12,24,0,12,18,3253,0,1
7.36,1,29,10,121,119,3254,2,1
7.67,12,24,1,327,163,3255,0,9
6.76,12,23,3,20,9,3256,0,2
7.1,12,11,8,5,184,3257,0,0
7.99,5,25,0,6,19,3258,0,4
7.18,12,13,0,12,16,3259,0,1
7.88,12,24,0,19,1,3260,0,1
6.79,24,23,1,6,86,3261,0,4
8.72,10,24,2,6,42,3262,0,1
7.67,12,23,0,10,15,3263,0,1
5.91,1,23,1,23,60,3264,3,1
7.73,102,24,0,2,86,3265,0,1
6.88,1,23,0,101,164,3266,2,1
7.07,1,12,0,101,103,3267,3,3
6.03,1,16,10,328,189,3268,2,0
7.85,5,24,1,6,188,3269,2,1
6.05,51,23,28,143,103,3270,0,28
7.67,12,22,2,5,3,3271,0,1
6.57,12,3,0,101,154,3272,0,3
8.63,11,23,3,6,171,3273,0,1
8.13,10,24,0,6,86,3274,0,1
7.52,13,24,0,9,79,3275,0,4
6.9,12,24,0,9,9,3276,0,3
7.53,24,23,1,68,110,3277,0,1
5.59,12,24,0,223,153,3278,0,4
7.68,13,24,0,12,79,3279,0,0
7.26,12,24,21,61,1,3280,0,9
8.22,12,28,1,6,26,3281,0,2
7.81,12,24,1,25,3,3282,0,1
6.53,2,2,0,297,163,3283,3,1
7.15,26,25,5,26,176,3284,0,8
3.6,5,7,1,329,169,3285,4,28
4.87,1,3,1,35,15,3286,14,14
7.29,12,24,1,12,15,3287,0,1
8.24,4,27,9,35,49,3288,0,1
8.4,24,23,1,11,182,3289,0,1
6.5,13,4,7,2,182,3290,0,0
6.09,13,24,1,9,4,3291,0,28
6.91,12,24,1,21,88,3292,0,4
7.04,1,93,1,6,172,3293,1,1
7.04,13,24,1,25,396,3294,0,1
7.19,2,26,1,319,396,3295,2,1
7.39,52,25,2,2,16,3296,0,0
7.44,12,23,1,6,86,3297,0,0
6.24,51,11,2,81,6,3298,0,9
8.41,12,22,0,5,127,3299,0,11
7.53,25,24,6,75,295,3300,0,1
7.4,1,2,8,313,311,3301,3,0
7.18,12,23,0,49,125,3302,0,4
6.82,12,23,0,10,18,3303,0,4
5.59,1,3,1,90,206,3304,3,28
5.49,24,11,0,8,367,3305,0,0
5.77,1,5,0,143,90,3306,14,28
6.05,12,23,0,7,5,3307,0,28
5.44,13,23,11,12,84,3308,0,0
7.03,1,71,2,308,295,3309,1,0
6.49,13,24,0,5,9,3310,0,4
6.61,24,24,1,21,22,3311,0,0
7.44,140,23,8,2,171,3312,0,28
6.58,4,10,8,12,37,3313,3,0
8.03,12,24,1,6,190,3314,0,4
6.87,12,24,1,5,367,3315,0,28
6.77,13,24,3,12,191,3316,0,0
7.88,1,63,0,21,133,3317,2,1
7.15,1,11,0,101,103,3318,2,3
6.8,12,23,1,137,164,3319,0,4
7.77,1,111,1,12,8,3320,1,0
7.58,12,24,0,2,103,3321,0,3
5.76,26,24,1,21,206,3322,0,0
7.53,12,23,0,49,147,3323,0,3
8.74,22,22,3,6,86,3324,0,1
7.54,12,23,0,6,86,3325,0,4
7.17,1,114,4,330,24,3326,1,5
7.42,11,23,1,18,171,3327,0,0
8.12,11,22,19,6,163,3328,0,0
7.96,12,24,0,2,103,3329,0,3
7.83,1,51,1,103,367,3330,1,1
7.44,4,24,0,2,6,3331,3,28
6.59,1,23,10,121,154,3332,2,2
6.41,12,24,1,12,174,3333,0,4
7.41,24,24,1,54,163,3334,0,0
8.12,2,58,0,331,86,3335,2,1
7.38,2,53,1,0,15,3336,2,0
7.62,25,24,1,26,5,3337,0,4
6.5,24,23,1,19,8,3338,0,0
8.27,13,24,0,0,0,3339,0,0
6.09,12,24,1,35,353,3340,0,2
5.38,10,40,14,332,184,3341,0,0
7.37,1,24,0,30,44,3342,2,1
5.14,4,5,1,333,192,3343,4,0
7.4,12,24,0,2,155,3344,0,0
6.25,12,3,0,286,154,3345,0,1
7.48,1,23,0,17,1,3346,2,1
7.21,1,26,0,47,1,3347,3,0
6.74,1,24,0,6,86,3348,3,0
6.76,6,5,0,12,1,3349,3,1
5.99,12,3,0,286,154,3350,0,3
6.29,8,11,11,64,49,3351,2,1
7.15,13,24,0,6,86,3352,0,28
6.6,26,12,1,10,170,3353,4,5
7.09,1,15,0,334,8,3354,2,4
8.18,12,23,0,12,125,3355,0,1
7.17,12,24,0,5,133,3356,0,1
5.67,1,3,0,286,154,3357,3,1
7.37,3,28,1,19,125,3358,2,0
7.89,24,24,1,6,86,3359,0,1
7.64,1,118,1,18,180,3360,1,1
7.74,1,2,1,18,180,3361,1,1
6.51,13,11,0,143,103,3362,0,6
