anime_id,name,genre,type,episodes,rating,genre_1
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,Action
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,Comedy
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,Comedy
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,Comedy
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,Adventure
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,Comedy
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,Action
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,Comedy
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,Drama
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,Action
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,Comedy
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,Action
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,Action
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,Romance
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,Action
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,Action
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,Comedy
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,Comedy
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,Action
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,Comedy
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,Drama
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,Drama
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,Comedy
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,Action
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,Comedy
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,Comedy
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,Drama
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,Comedy
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,Sci-Fi
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,Action
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,Drama
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,Comedy
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,Sci-Fi
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,Action
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,Fantasy
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,Comedy
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,Comedy
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,Action
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,Comedy
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,Action
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,Action
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,Action
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,Comedy
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,Comedy
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,Comedy
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,Fantasy
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,Shounen
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,Comedy
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,Action
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,Comedy
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,Comedy
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,Action
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,Comedy
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,Comedy
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,Comedy
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,Drama
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,Comedy
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,Adventure
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,Action
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,Comedy
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2,8.19,Comedy
135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,Comedy
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,Romance
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,Comedy
6211,Tokyo Magnitude 8.0,Drama,TV,11,8.19,Drama
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,Comedy
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,Drama
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,Comedy
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,Comedy
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,Comedy
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,School
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,Fantasy
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,Comedy
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18,Comedy
889,Black Lagoon,"Action, Seinen",TV,12,8.17,Action
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,Action
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,Action
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,Supernatural
12189,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,School
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,Adventure
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,Drama
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,Romance
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,Action
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,Action
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,Comedy
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,Action
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,Comedy
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,Comedy
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,Comedy
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,Comedy
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,Comedy
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,Comedy
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,Action
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1,8.16,Action
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,Adventure
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,Comedy
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,Action
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,Comedy
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,Action
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,Drama
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,Comedy
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,Action
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,Action
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,Action
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,Comedy
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,School
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10,8.15,Comedy
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,Action
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,Fantasy
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,Comedy
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,Comedy
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,Comedy
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,Fantasy
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,Drama
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,Action
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,Action
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,Comedy
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,Action
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,Comedy
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,Comedy
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,Fantasy
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,Comedy
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,Comedy
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,Comedy
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,Comedy
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,Comedy
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,Drama
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,Adventure
9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,Action
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,Comedy
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,Adventure
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,Action
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,1,8.12,Action
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,Comedy
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,Action
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,Drama
4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,Action
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,Action
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,Adventure
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,Action
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,Comedy
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,Action
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,Comedy
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,Comedy
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13,8.12,Comedy
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,Adventure
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,Comedy
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,Comedy
2159,Ookiku Furikabutte,"Comedy, Sports",TV,25,8.11,Comedy
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,Comedy
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,Comedy
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,Action
6505,There She Is!!,"Comedy, Romance",ONA,5,8.11,Comedy
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,Comedy
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,Drama
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,8.1,Action
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,Sci-Fi
9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,Historical
7711,Karigurashi no Arrietty,Fantasy,Movie,1,8.1,Fantasy
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,Comedy
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,Drama
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,Comedy
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,Action
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,Action
32613,Elsword: El Lady,"Action, Fantasy",ONA,12,8.11,Action
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,Action
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,1,8.09,Shounen
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,Sci-Fi
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,Comedy
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,Comedy
5678,Kobato.,"Comedy, Drama, Fantasy",TV,24,8.09,Comedy
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,Comedy
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,Action
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,Comedy
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,Comedy
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6,8.09,Comedy
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,Comedy
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,Comedy
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,Drama
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,Supernatural
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,Comedy
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,Comedy
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,Comedy
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,Comedy
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,1,8.08,Comedy
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,Fantasy
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,Comedy
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,Action
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,Action
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,Action
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,Comedy
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,Action
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,Action
11113,Usagi Drop Specials,"Josei, Slice of Life",Special,4,8.07,Slice of Life
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,Kids
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,Comedy
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",Movie,1,8.06,Drama
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,Comedy
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,Comedy
227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,Comedy
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,Action
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,Comedy
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,School
7222,Macross F Movie 2: Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,Action
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,Action
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,Comedy
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,Comedy
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,Comedy
33286,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,Action
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,Comedy
2623,Flanders no Inu (Movie),"Drama, Historical",Movie,1,8.05,Drama
268,Golden Boy,"Adventure, Comedy, Ecchi",OVA,6,8.05,Comedy
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1,8.05,Drama
427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,Comedy
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,Action
18429,Lupin III vs. Detective Conan: The Movie,"Action, Comedy, Mystery, Shounen",Movie,1,8.05,Comedy
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,Comedy
26123,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,Comedy
28,Yakitate!! Japan,"Comedy, Shounen",TV,69,8.05,Comedy
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,Comedy
14353,Death Billiards,"Drama, Game, Mystery, Psychological, Thriller",Movie,1,8.04,Drama
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,Comedy
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,Action
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,Comedy
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,Action
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,Comedy
2618,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,Adventure
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1,8.04,Comedy
30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,Comedy
28755,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,Comedy
10029,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",Movie,1,8.03,Romance
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,Drama
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23,8.03,Sci-Fi
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,Comedy
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,Comedy
27989,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,Drama
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,Comedy
